data,dia_da_semana,mês,dia_do_mes,feriado,promoção_ativa,final_de_semana,data_comemorativa,condição_climática,intensidade_chuva,pedidos_presenciais,pedidos_delivery,faturamento_total,qtd_lanches,qtd_combos,qtd_batatas,qtd_bebidas,qtd_sobremesas
2021-07-31,6,7,31,0,0,1,0,3,0,81,53,6750.85,115,60,52,95,30
2021-08-01,7,8,1,0,0,1,0,2,1,71,57,7431.22,108,81,58,96,21
2021-08-02,1,8,2,0,0,0,0,2,0,42,31,4300.71,64,38,26,53,21
2021-08-03,2,8,3,0,1,0,0,0,2,26,61,5004.36,74,50,38,70,19
2021-08-04,3,8,4,0,0,0,0,3,0,53,37,5344.12,77,48,45,72,19
2021-08-05,4,8,5,0,0,0,0,3,0,53,43,5647.3,88,52,31,69,18
2021-08-06,5,8,6,0,0,0,0,2,0,75,51,7121.06,100,65,50,90,29
2021-08-07,6,8,7,0,1,1,0,3,0,128,111,14558.77,220,135,98,192,49
2021-08-08,7,8,8,0,0,1,0,3,0,62,51,6479.84,100,61,45,81,24
2021-08-09,1,8,9,0,0,0,0,3,0,36,27,3352.45,54,28,28,44,11
2021-08-10,2,8,10,0,0,0,0,1,1,28,35,3447.69,52,29,33,47,14
2021-08-11,3,8,11,0,0,0,1,3,0,52,36,5307.53,80,45,31,61,10
2021-08-12,4,8,12,0,0,0,0,2,0,37,33,3744.63,58,29,24,52,14
2021-08-13,5,8,13,0,0,0,0,3,0,56,40,5459.92,84,49,38,65,13
2021-08-14,6,8,14,0,1,1,0,3,0,106,82,10689.92,164,102,71,139,48
2021-08-15,7,8,15,0,1,1,0,3,0,90,67,9603.49,137,91,73,111,31
2021-08-16,1,8,16,0,0,0,0,3,0,39,20,3234.45,50,30,26,47,7
2021-08-17,2,8,17,0,0,0,0,3,0,38,29,4026.81,59,39,30,47,10
2021-08-18,3,8,18,0,0,0,0,3,0,39,31,4056.7,60,37,30,50,13
2021-08-19,4,8,19,0,0,0,0,3,0,49,33,4850.19,72,50,33,65,18
2021-08-20,5,8,20,0,0,0,0,3,0,70,45,6326.94,100,64,45,88,11
2021-08-21,6,8,21,0,1,1,0,3,0,108,79,10864.8,161,97,83,150,36
2021-08-22,7,8,22,0,1,1,0,2,0,86,59,8717.7,139,85,46,108,27
2021-08-23,1,8,23,0,1,0,0,3,0,41,33,4099.22,65,37,34,58,10
2021-08-24,2,8,24,0,0,0,0,3,0,35,28,3654.47,56,35,24,40,13
2021-08-25,3,8,25,0,0,0,0,2,1,42,31,4301.9,66,41,27,45,17
2021-08-26,4,8,26,0,0,0,0,3,0,45,39,4603.64,68,47,32,59,17
2021-08-27,5,8,27,0,0,0,0,3,0,67,45,6412.28,94,61,61,79,22
2021-08-28,6,8,28,0,0,1,0,3,0,83,52,7355.61,110,76,47,96,39
2021-08-29,7,8,29,0,0,1,0,2,0,63,51,6861.36,101,70,38,75,24
2021-08-30,1,8,30,0,0,0,0,3,0,36,24,3731.05,53,34,22,43,16
2021-08-31,2,8,31,0,0,0,0,3,0,46,24,3891.0,56,39,35,50,13
2021-09-01,3,9,1,0,0,0,0,2,1,43,34,4953.66,68,44,26,53,17
2021-09-02,4,9,2,0,0,0,0,3,0,48,43,5024.43,87,46,36,63,19
2021-09-03,5,9,3,0,0,0,0,3,0,67,48,6444.14,93,62,50,84,24
2021-09-04,6,9,4,0,0,1,0,3,0,92,64,10076.38,144,87,67,125,37
2021-09-05,7,9,5,0,0,1,0,3,0,82,52,8081.97,117,71,53,99,25
2021-09-06,1,9,6,0,1,0,0,3,0,49,42,4800.42,85,43,47,70,18
2021-09-07,2,9,7,1,0,0,0,3,0,47,30,3972.21,70,36,28,60,9
2021-09-08,3,9,8,0,0,0,0,3,0,45,29,4466.74,72,37,30,51,16
2021-09-09,4,9,9,0,0,0,0,3,0,47,35,5028.01,74,42,37,56,24
2021-09-10,5,9,10,0,0,0,0,2,0,55,42,5807.43,85,53,33,72,24
2021-09-11,6,9,11,0,1,1,0,2,0,91,81,9494.36,161,89,76,117,27
2021-09-12,7,9,12,0,1,1,0,3,0,97,59,8468.98,139,76,74,117,27
2021-09-13,1,9,13,0,1,0,0,3,0,46,29,4169.49,64,40,38,53,20
2021-09-14,2,9,14,0,0,0,0,1,2,23,30,2712.49,43,24,17,35,12
2021-09-15,3,9,15,0,0,0,0,1,2,26,33,2973.51,53,24,15,43,8
2021-09-16,4,9,16,0,0,0,0,3,0,43,29,4263.93,65,39,28,56,11
2021-09-17,5,9,17,0,0,0,0,2,0,39,45,4961.1,73,45,42,62,19
2021-09-18,6,9,18,0,0,1,0,1,2,50,65,6845.85,111,52,53,76,26
2021-09-19,7,9,19,0,0,1,0,3,0,48,40,4946.32,75,42,38,69,18
2021-09-20,1,9,20,0,0,0,0,0,2,13,32,2565.98,37,26,19,33,8
2021-09-21,2,9,21,0,0,0,0,3,0,30,23,2849.59,47,25,19,36,10
2021-09-22,3,9,22,0,0,0,0,3,0,41,29,3493.43,58,31,24,55,13
2021-09-23,4,9,23,0,0,0,0,1,2,26,38,3672.78,56,32,25,42,15
2021-09-24,5,9,24,0,0,0,0,2,0,52,50,6013.83,92,55,46,68,23
2021-09-25,6,9,25,0,0,1,0,3,0,79,52,7207.46,115,58,52,104,30
2021-09-26,7,9,26,0,0,1,0,3,0,56,51,5809.99,94,54,37,80,26
2021-09-27,1,9,27,0,1,0,0,1,2,33,44,4249.06,66,39,31,53,15
2021-09-28,2,9,28,0,0,0,0,3,0,41,29,4474.45,61,41,27,48,19
2021-09-29,3,9,29,0,0,0,0,3,0,44,29,4488.99,68,39,34,49,15
2021-09-30,4,9,30,0,0,0,0,3,0,45,29,4173.15,64,38,32,50,15
2021-10-01,5,10,1,0,0,0,0,2,0,73,61,7367.29,114,62,61,92,29
2021-10-02,6,10,2,0,0,1,0,3,0,86,56,8326.4,121,89,76,116,29
2021-10-03,7,10,3,0,0,1,0,2,1,85,54,8156.29,120,76,62,99,26
2021-10-04,1,10,4,0,0,0,0,1,2,30,40,3972.06,58,33,32,50,20
2021-10-05,2,10,5,0,0,0,0,0,2,19,44,3675.58,53,35,29,47,18
2021-10-06,3,10,6,0,0,0,0,3,0,47,30,4176.84,66,37,34,57,12
2021-10-07,4,10,7,0,0,0,0,2,0,54,39,5595.09,81,47,35,71,28
2021-10-08,5,10,8,0,0,0,0,2,0,65,56,6602.39,103,60,46,88,33
2021-10-09,6,10,9,0,0,1,0,3,0,82,67,8955.36,136,85,50,105,38
2021-10-10,7,10,10,0,0,1,0,1,2,56,55,6958.78,98,69,50,85,18
2021-10-11,1,10,11,0,0,0,0,3,0,35,22,3183.41,52,26,21,42,12
2021-10-12,2,10,12,1,0,0,0,2,0,36,31,4175.67,60,42,28,48,13
2021-10-13,3,10,13,0,0,0,0,1,2,27,38,3657.97,57,38,23,45,17
2021-10-14,4,10,14,0,0,0,0,2,0,42,30,4177.71,63,38,34,58,10
2021-10-15,5,10,15,0,0,0,0,2,0,51,49,5546.78,86,51,40,71,22
2021-10-16,6,10,16,0,0,1,0,2,1,64,53,6974.86,104,53,62,77,27
2021-10-17,7,10,17,0,0,1,0,3,0,59,39,5578.23,89,59,38,65,9
2021-10-18,1,10,18,0,0,0,0,3,0,35,28,3732.23,57,33,24,44,18
2021-10-19,2,10,19,0,1,0,0,2,0,41,36,4760.34,69,39,31,61,14
2021-10-20,3,10,20,0,1,0,0,3,0,56,37,5393.91,79,52,37,58,13
2021-10-21,4,10,21,0,1,0,0,3,0,59,42,4952.33,90,36,43,67,23
2021-10-22,5,10,22,0,0,0,0,3,0,65,41,5675.62,93,53,42,73,21
2021-10-23,6,10,23,0,0,1,0,2,0,67,62,6996.23,110,60,55,101,20
2021-10-24,7,10,24,0,0,1,0,2,1,49,48,5420.3,89,49,28,72,24
2021-10-25,1,10,25,0,0,0,0,2,0,34,28,3413.96,48,34,31,45,10
2021-10-26,2,10,26,0,0,0,0,3,0,43,29,4291.24,61,36,29,54,21
2021-10-27,3,10,27,0,0,0,0,1,2,29,44,4032.19,61,37,29,50,16
2021-10-28,4,10,28,0,0,0,0,3,0,43,34,4790.69,67,40,32,52,22
2021-10-29,5,10,29,0,0,0,0,3,0,67,50,6458.41,91,60,45,86,32
2021-10-30,6,10,30,0,1,1,0,3,0,101,78,9530.69,163,63,87,135,51
2021-10-31,7,10,31,0,0,1,1,2,0,86,71,8500.81,133,82,60,108,42
2021-11-01,1,11,1,0,1,0,0,1,1,35,56,5193.2,84,46,29,70,27
2021-11-02,2,11,2,1,1,0,0,3,0,74,56,6621.5,112,55,60,104,28
2021-11-03,3,11,3,0,0,0,0,3,0,52,42,5186.03,84,44,39,62,23
2021-11-04,4,11,4,0,0,0,0,0,2,23,60,5076.08,73,47,37,59,21
2021-11-05,5,11,5,0,0,0,0,0,2,32,85,6869.89,101,58,62,90,21
2021-11-06,6,11,6,0,0,1,0,3,0,105,81,11065.77,166,96,89,137,42
2021-11-07,7,11,7,0,0,1,0,0,2,32,78,5718.76,92,48,40,79,24
2021-11-08,1,11,8,0,0,0,0,2,0,37,36,4282.83,65,38,29,57,12
2021-11-09,2,11,9,0,0,0,0,3,0,50,33,4572.66,71,43,26,63,21
2021-11-10,3,11,10,0,0,0,0,1,2,36,37,4619.53,67,46,31,55,19
2021-11-11,4,11,11,0,0,0,0,2,1,47,38,4793.42,78,46,35,62,18
2021-11-12,5,11,12,0,0,0,0,1,1,44,57,5507.17,85,62,39,68,19
2021-11-13,6,11,13,0,1,1,0,1,2,85,120,11301.18,186,103,87,134,43
2021-11-14,7,11,14,0,0,1,0,2,0,63,42,5695.15,90,55,44,72,24
2021-11-15,1,11,15,1,0,0,0,1,2,28,33,3387.42,57,28,22,40,13
2021-11-16,2,11,16,0,0,0,0,3,0,38,31,4074.98,57,32,29,46,18
2021-11-17,3,11,17,0,1,0,0,0,2,21,56,4551.14,73,42,20,60,21
2021-11-18,4,11,18,0,0,0,0,1,2,30,48,4118.86,67,31,32,56,21
2021-11-19,5,11,19,0,0,0,0,3,0,64,51,6546.26,101,54,56,85,25
2021-11-20,6,11,20,0,0,1,0,1,1,68,76,8857.52,126,86,62,110,30
2021-11-21,7,11,21,0,0,1,0,3,0,66,46,5637.77,89,55,53,84,19
2021-11-22,1,11,22,0,0,0,0,3,0,37,29,3493.26,56,28,25,49,18
2021-11-23,2,11,23,0,1,0,0,3,0,58,34,5480.29,79,46,41,63,24
2021-11-24,3,11,24,0,1,0,0,2,0,49,54,5873.36,88,63,35,70,19
2021-11-25,4,11,25,0,0,0,0,1,1,31,50,4732.42,75,46,36,59,15
2021-11-26,5,11,26,0,0,0,0,3,0,64,55,7312.79,113,64,57,85,18
2021-11-27,6,11,27,0,0,1,0,3,0,87,68,8029.55,130,73,55,113,25
2021-11-28,7,11,28,0,0,1,0,3,0,69,50,7250.28,97,62,58,87,35
2021-11-29,1,11,29,0,0,0,0,3,0,41,30,3633.03,61,28,31,47,12
2021-11-30,2,11,30,0,0,0,0,2,1,45,35,4261.75,73,32,43,55,17
2021-12-01,3,12,1,0,0,0,0,1,2,38,49,5311.3,80,45,44,61,17
2021-12-02,4,12,2,0,0,0,0,1,2,43,58,5933.18,91,63,51,61,20
2021-12-03,5,12,3,0,0,0,0,3,0,97,62,7914.45,133,74,52,106,23
2021-12-04,6,12,4,0,0,1,0,1,2,74,113,10590.09,161,104,78,135,62
2021-12-05,7,12,5,0,0,1,0,3,0,106,70,10495.19,151,108,54,123,28
2021-12-06,1,12,6,0,0,0,0,1,1,30,43,4087.39,64,32,27,53,11
2021-12-07,2,12,7,0,0,0,0,1,1,39,51,5236.31,80,44,36,64,19
2021-12-08,3,12,8,0,1,0,0,3,0,78,50,7779.52,116,69,49,100,23
2021-12-09,4,12,9,0,1,0,0,1,1,52,74,7180.86,98,68,52,93,30
2021-12-10,5,12,10,0,1,0,0,2,0,101,85,11168.46,157,104,75,144,52
2021-12-11,6,12,11,0,0,1,0,1,2,64,82,8264.68,126,65,57,98,37
2021-12-12,7,12,12,0,0,1,0,2,1,65,49,6103.66,101,51,42,76,22
2021-12-13,1,12,13,0,1,0,0,2,1,46,43,5334.16,85,48,35,58,18
2021-12-14,2,12,14,0,1,0,0,1,1,36,60,5551.43,89,44,44,64,27
2021-12-15,3,12,15,0,0,0,0,1,2,34,43,4653.28,70,44,32,53,19
2021-12-16,4,12,16,0,0,0,0,1,1,33,46,4459.33,70,46,34,58,18
2021-12-17,5,12,17,0,1,0,0,2,0,83,61,7162.86,122,63,64,108,29
2021-12-18,6,12,18,0,1,1,0,3,0,143,85,14765.79,213,147,102,142,43
2021-12-19,7,12,19,0,1,1,0,3,0,99,75,9424.12,151,92,65,127,48
2021-12-20,1,12,20,0,0,0,0,2,0,32,30,3957.64,56,32,25,45,21
2021-12-21,2,12,21,0,0,0,0,1,2,29,40,3529.73,62,32,27,45,7
2021-12-22,3,12,22,0,0,0,0,1,1,31,37,3877.72,58,35,27,46,11
2021-12-23,4,12,23,0,0,0,0,2,1,44,39,4685.81,78,42,33,56,10
2021-12-24,5,12,24,0,0,0,1,2,0,82,54,8313.51,126,80,60,103,44
2021-12-25,6,12,25,1,0,1,0,2,0,103,97,13099.5,185,122,94,159,63
2021-12-26,7,12,26,0,0,1,0,1,1,62,80,7655.66,124,75,48,100,35
2021-12-27,1,12,27,0,0,0,0,2,1,33,32,3609.39,56,31,27,48,17
2021-12-28,2,12,28,0,0,0,0,1,2,32,43,4655.96,70,39,32,50,16
2021-12-29,3,12,29,0,1,0,0,1,2,41,57,5566.69,90,56,25,71,22
2021-12-30,4,12,30,0,1,0,0,1,2,48,75,6577.99,110,60,50,88,28
2021-12-31,5,12,31,0,0,0,1,3,0,95,69,9216.98,155,82,62,114,31
2022-01-01,6,1,1,1,0,1,0,1,2,62,85,8335.67,127,79,58,111,34
2022-01-02,7,1,2,0,0,1,0,0,2,29,71,5389.09,84,46,37,70,12
2022-01-03,1,1,3,0,0,0,0,1,2,24,31,3367.81,48,33,23,37,10
2022-01-04,2,1,4,0,0,0,0,3,0,42,29,3683.22,66,28,32,55,10
2022-01-05,3,1,5,0,0,0,0,1,2,28,36,3765.33,53,36,29,42,15
2022-01-06,4,1,6,0,0,0,0,3,0,51,33,4619.12,78,43,33,57,14
2022-01-07,5,1,7,0,0,0,0,3,0,66,40,5870.26,89,49,58,76,22
2022-01-08,6,1,8,0,0,1,0,3,0,84,44,6438.76,112,54,35,88,30
2022-01-09,7,1,9,0,0,1,0,1,2,45,52,5151.09,85,44,36,68,16
2022-01-10,1,1,10,0,0,0,0,2,0,30,25,2898.44,47,26,23,43,7
2022-01-11,2,1,11,0,0,0,0,1,2,22,31,3219.43,45,30,19,44,9
2022-01-12,3,1,12,0,0,0,0,3,0,32,24,2826.76,44,29,24,41,3
2022-01-13,4,1,13,0,0,0,0,0,2,15,36,2850.09,46,23,23,38,12
2022-01-14,5,1,14,0,0,0,0,2,0,44,36,4880.4,71,47,33,63,20
2022-01-15,6,1,15,0,1,1,0,1,2,63,75,8472.83,121,80,64,105,32
2022-01-16,7,1,16,0,1,1,0,2,0,70,52,6871.98,98,71,51,90,30
2022-01-17,1,1,17,0,1,0,0,3,0,43,27,3842.03,60,33,29,50,16
2022-01-18,2,1,18,0,0,0,0,0,2,14,24,2061.06,32,20,19,25,5
2022-01-19,3,1,19,0,0,0,0,3,0,30,24,3032.12,50,28,23,40,12
2022-01-20,4,1,20,0,0,0,0,0,2,14,36,2900.23,43,28,19,35,7
2022-01-21,5,1,21,0,0,0,0,3,0,55,35,4777.62,70,46,36,66,20
2022-01-22,6,1,22,0,0,1,0,3,0,63,48,7225.64,97,74,45,82,20
2022-01-23,7,1,23,0,1,1,0,0,2,29,82,5986.64,92,53,34,86,31
2022-01-24,1,1,24,0,1,0,0,3,0,41,24,3626.77,55,37,29,39,15
2022-01-25,2,1,25,0,1,0,0,0,2,17,40,3404.91,47,34,26,46,14
2022-01-26,3,1,26,0,0,0,0,2,1,33,27,3484.13,45,36,26,44,13
2022-01-27,4,1,27,0,0,0,0,1,2,25,32,3492.06,52,35,22,39,8
2022-01-28,5,1,28,0,0,0,0,3,0,52,36,4735.22,83,44,40,64,13
2022-01-29,6,1,29,0,0,1,0,2,0,63,52,6508.92,104,61,55,89,19
2022-01-30,7,1,30,0,0,1,0,1,2,39,47,4478.6,71,46,26,64,14
2022-01-31,1,1,31,0,1,0,0,0,2,15,47,3763.35,51,37,30,48,11
2022-02-01,2,2,1,0,1,0,0,3,0,47,31,4410.23,74,39,27,52,17
2022-02-02,3,2,2,0,1,0,0,2,0,54,52,5515.39,98,37,53,83,19
2022-02-03,4,2,3,0,0,0,0,1,2,31,47,4376.95,70,37,37,58,18
2022-02-04,5,2,4,0,1,0,0,2,0,77,67,8234.83,133,69,57,110,26
2022-02-05,6,2,5,0,0,1,0,1,1,58,71,7031.12,117,51,43,79,20
2022-02-06,7,2,6,0,1,1,0,3,0,105,67,11086.32,154,106,82,124,43
2022-02-07,1,2,7,0,0,0,0,3,0,36,32,4064.31,59,39,26,47,21
2022-02-08,2,2,8,0,0,0,0,2,0,41,32,4147.97,63,38,31,51,16
2022-02-09,3,2,9,0,0,0,0,3,0,40,29,4052.94,57,36,29,50,14
2022-02-10,4,2,10,0,0,0,0,0,2,20,43,3666.74,55,32,31,45,17
2022-02-11,5,2,11,0,0,0,0,1,2,34,38,3790.34,59,36,25,50,13
2022-02-12,6,2,12,0,0,1,0,3,0,73,47,7433.5,112,69,46,99,23
2022-02-13,7,2,13,0,0,1,0,3,0,59,36,5694.35,86,52,39,68,17
2022-02-14,1,2,14,0,0,0,1,0,2,15,34,2648.83,41,26,19,34,8
2022-02-15,2,2,15,0,0,0,0,3,0,37,22,3400.05,50,32,24,42,13
2022-02-16,3,2,16,0,0,0,0,2,0,29,25,2702.87,46,26,23,39,9
2022-02-17,4,2,17,0,0,0,0,1,1,22,33,2916.55,46,27,17,39,10
2022-02-18,5,2,18,0,0,0,0,3,0,57,36,5751.74,84,54,40,67,22
2022-02-19,6,2,19,0,0,1,0,3,0,72,47,7012.74,106,64,41,93,16
2022-02-20,7,2,20,1,1,1,0,3,0,94,69,9261.7,134,75,70,113,61
2022-02-21,1,2,21,1,1,0,0,3,0,42,31,4226.26,64,44,36,54,22
2022-02-22,2,2,22,0,1,0,0,3,0,38,32,4536.69,65,42,32,56,15
2022-02-23,3,2,23,0,0,0,0,3,0,35,23,3385.41,52,33,24,40,16
2022-02-24,4,2,24,0,0,0,0,3,0,35,24,3268.02,49,29,23,46,15
2022-02-25,5,2,25,0,0,0,0,2,1,52,42,5089.64,77,40,38,67,24
2022-02-26,6,2,26,0,0,1,0,3,0,75,49,6720.45,102,67,55,75,22
2022-02-27,7,2,27,0,1,1,0,0,2,32,84,6507.63,99,59,45,87,30
2022-02-28,1,2,28,0,1,0,0,3,0,40,35,4508.38,65,45,28,47,18
2022-03-01,2,3,1,1,0,0,0,0,2,18,47,3828.91,59,33,29,46,16
2022-03-02,3,3,2,1,0,0,0,1,1,30,44,3912.16,55,35,30,56,15
2022-03-03,4,3,3,0,0,0,0,2,0,49,37,4395.8,80,30,44,62,20
2022-03-04,5,3,4,0,0,0,0,3,0,62,43,5376.74,87,56,40,68,25
2022-03-05,6,3,5,0,0,1,0,2,0,72,63,8063.71,121,73,52,88,51
2022-03-06,7,3,6,0,0,1,0,0,2,28,71,5985.01,92,50,34,71,19
2022-03-07,1,3,7,0,0,0,0,3,0,44,28,3732.9,59,32,30,53,14
2022-03-08,2,3,8,0,0,0,0,0,2,12,34,2851.75,39,27,17,33,10
2022-03-09,3,3,9,0,0,0,0,3,0,40,28,4049.18,59,33,30,51,16
2022-03-10,4,3,10,0,0,0,0,3,0,51,31,4747.53,76,47,39,60,15
2022-03-11,5,3,11,0,0,0,0,2,1,43,36,4397.59,69,45,23,58,20
2022-03-12,6,3,12,0,1,1,0,3,0,108,65,10373.8,143,94,66,112,46
2022-03-13,7,3,13,0,1,1,0,2,1,78,71,9445.62,127,87,65,115,34
2022-03-14,1,3,14,0,1,0,0,1,2,31,34,3958.41,60,33,31,51,15
2022-03-15,2,3,15,0,0,0,0,2,0,30,23,2902.02,47,23,18,42,14
2022-03-16,3,3,16,0,0,0,0,3,0,39,24,3595.15,57,31,24,46,11
2022-03-17,4,3,17,0,0,0,0,1,1,29,34,3412.94,56,30,22,47,11
2022-03-18,5,3,18,0,0,0,0,1,2,44,54,5771.55,86,56,31,83,18
2022-03-19,6,3,19,0,0,1,0,2,0,68,45,6561.74,98,53,49,81,26
2022-03-20,7,3,20,0,0,1,0,3,0,60,47,6142.77,97,53,53,80,18
2022-03-21,1,3,21,0,0,0,0,2,0,26,22,3253.74,47,30,24,34,16
2022-03-22,2,3,22,0,0,0,0,0,2,15,34,2762.52,43,24,19,37,11
2022-03-23,3,3,23,0,0,0,0,0,2,17,26,2680.19,38,24,21,31,9
2022-03-24,4,3,24,0,0,0,0,3,0,42,33,4034.78,59,35,38,58,18
2022-03-25,5,3,25,0,0,0,0,1,1,32,54,4783.84,77,49,37,47,21
2022-03-26,6,3,26,0,0,1,0,2,0,66,54,6559.89,100,55,43,85,38
2022-03-27,7,3,27,0,0,1,0,3,0,68,32,6007.61,86,59,38,81,29
2022-03-28,1,3,28,0,0,0,0,2,0,26,24,2998.45,46,27,19,39,11
2022-03-29,2,3,29,0,0,0,0,3,0,40,27,3918.93,58,29,28,52,17
2022-03-30,3,3,30,0,0,0,0,1,2,26,32,3285.71,49,36,23,39,11
2022-03-31,4,3,31,0,0,0,0,3,0,46,34,4684.63,68,44,28,68,21
2022-04-01,5,4,1,0,0,0,0,1,2,47,65,6120.5,94,57,47,77,18
2022-04-02,6,4,2,0,1,1,0,2,0,113,110,13102.81,191,116,92,160,67
2022-04-03,7,4,3,0,0,1,0,3,0,67,50,7189.55,100,69,49,95,28
2022-04-04,1,4,4,0,0,0,0,3,0,34,29,3500.04,55,35,25,42,13
2022-04-05,2,4,5,0,0,0,0,2,0,37,36,4319.23,63,45,29,52,12
2022-04-06,3,4,6,0,0,0,0,0,2,16,37,2676.81,47,22,23,37,14
2022-04-07,4,4,7,0,0,0,0,3,0,54,40,4712.79,82,35,42,70,19
2022-04-08,5,4,8,0,0,0,0,2,0,66,42,6038.59,95,56,42,76,24
2022-04-09,6,4,9,0,0,1,0,2,0,66,66,8087.84,123,63,66,94,33
2022-04-10,7,4,10,0,0,1,0,3,0,58,49,6059.61,100,52,38,80,24
2022-04-11,1,4,11,0,0,0,0,2,0,26,24,2680.07,42,24,22,32,7
2022-04-12,2,4,12,0,1,0,0,3,0,51,32,5111.36,73,49,30,63,13
2022-04-13,3,4,13,0,0,0,0,3,0,38,26,3461.96,58,28,18,46,15
2022-04-14,4,4,14,0,1,0,0,3,0,53,43,5830.68,88,49,45,58,27
2022-04-15,5,4,15,0,1,0,0,3,0,74,47,6423.27,106,46,53,91,36
2022-04-16,6,4,16,0,1,1,0,1,2,66,79,8077.33,126,72,63,101,32
2022-04-17,7,4,17,0,0,1,0,1,2,37,52,5082.92,78,50,36,63,18
2022-04-18,1,4,18,0,0,0,0,2,0,28,23,2944.24,45,23,17,35,9
2022-04-19,2,4,19,0,0,0,0,3,0,29,24,3246.45,50,29,22,37,14
2022-04-20,3,4,20,0,0,0,0,1,1,22,34,3421.78,51,31,25,39,14
2022-04-21,4,4,21,1,1,0,0,3,0,62,41,5938.33,85,56,48,68,28
2022-04-22,5,4,22,0,1,0,0,2,0,61,52,6723.37,102,64,58,78,26
2022-04-23,6,4,23,0,0,1,0,3,0,84,50,6569.02,121,58,49,89,38
2022-04-24,7,4,24,0,0,1,0,2,0,53,39,5310.69,78,50,40,65,21
2022-04-25,1,4,25,0,0,0,0,2,0,28,26,3058.2,47,33,23,32,12
2022-04-26,2,4,26,0,0,0,0,1,1,22,30,3068.2,48,25,28,39,4
2022-04-27,3,4,27,0,0,0,0,2,0,38,32,4059.83,61,40,40,57,13
2022-04-28,4,4,28,0,0,0,0,3,0,43,28,3735.54,63,31,29,54,15
2022-04-29,5,4,29,0,0,0,0,3,0,59,42,5743.31,88,53,46,73,20
2022-04-30,6,4,30,0,0,1,0,2,1,59,57,7568.43,105,69,52,81,33
2022-05-01,7,5,1,1,0,1,0,3,0,101,56,8830.82,132,76,53,119,21
2022-05-02,1,5,2,0,0,0,0,2,0,43,28,4202.35,63,36,29,54,21
2022-05-03,2,5,3,0,0,0,0,3,0,49,30,4887.88,72,46,38,55,16
2022-05-04,3,5,4,0,0,0,0,2,1,37,36,4084.2,68,32,31,50,12
2022-05-05,4,5,5,0,1,0,0,3,0,75,57,7939.38,119,75,57,86,22
2022-05-06,5,5,6,0,0,0,0,3,0,69,51,6719.47,106,67,52,98,25
2022-05-07,6,5,7,0,1,1,0,2,0,115,111,13532.72,185,122,125,163,47
2022-05-08,7,5,8,0,1,1,0,3,0,108,72,9294.2,146,83,73,141,43
2022-05-09,1,5,9,0,0,0,0,3,0,36,27,3745.98,57,34,29,47,14
2022-05-10,2,5,10,0,0,0,0,0,2,14,43,2843.38,49,24,22,44,7
2022-05-11,3,5,11,0,0,0,0,3,0,43,31,3965.41,65,37,34,50,12
2022-05-12,4,5,12,0,0,0,1,3,0,60,39,4910.5,91,44,37,74,19
2022-05-13,5,5,13,0,0,0,0,2,0,55,40,5728.14,84,53,36,70,18
2022-05-14,6,5,14,0,0,1,0,3,0,84,54,8156.22,117,71,57,101,47
2022-05-15,7,5,15,0,0,1,0,2,0,50,38,4681.96,80,35,29,64,24
2022-05-16,1,5,16,0,1,0,0,3,0,46,30,4260.59,62,35,33,59,17
2022-05-17,2,5,17,0,1,0,0,3,0,50,38,4923.67,77,41,38,62,22
2022-05-18,3,5,18,0,0,0,0,2,0,36,26,3638.05,56,35,27,46,12
2022-05-19,4,5,19,0,0,0,0,3,0,44,26,3795.75,56,30,27,55,11
2022-05-20,5,5,20,0,0,0,0,3,0,61,43,5320.25,89,39,40,71,24
2022-05-21,6,5,21,0,0,1,0,3,0,69,41,7178.33,97,65,48,78,25
2022-05-22,7,5,22,0,0,1,0,1,2,41,52,5075.84,85,41,52,71,12
2022-05-23,1,5,23,0,1,0,0,3,0,49,35,4911.81,73,50,32,60,17
2022-05-24,2,5,24,0,1,0,0,3,0,41,34,4198.85,64,41,27,51,8
2022-05-25,3,5,25,0,0,0,0,2,0,37,34,4073.8,61,38,30,47,22
2022-05-26,4,5,26,0,0,0,0,3,0,45,34,3998.46,70,34,31,55,15
2022-05-27,5,5,27,0,0,0,0,1,2,46,59,6140.76,89,56,39,74,25
2022-05-28,6,5,28,0,1,1,0,3,0,129,84,12926.64,180,102,98,166,52
2022-05-29,7,5,29,0,0,1,0,3,0,59,49,5581.03,98,53,48,68,13
2022-05-30,1,5,30,0,0,0,0,3,0,35,29,3459.26,58,27,26,43,15
2022-05-31,2,5,31,0,0,0,0,3,0,39,26,3815.95,56,40,30,46,11
2022-06-01,3,6,1,0,0,0,0,3,0,47,36,4367.67,75,39,38,56,15
2022-06-02,4,6,2,0,0,0,0,2,0,45,39,4583.59,65,42,39,63,16
2022-06-03,5,6,3,0,0,0,0,1,2,43,68,6518.98,95,63,51,81,29
2022-06-04,6,6,4,0,1,1,0,3,0,144,100,13924.8,217,124,110,166,43
2022-06-05,7,6,5,0,0,1,0,2,0,69,61,8068.84,113,86,49,92,26
2022-06-06,1,6,6,0,0,0,0,3,0,40,29,4357.55,64,44,34,47,12
2022-06-07,2,6,7,0,0,0,0,1,2,29,37,3603.14,56,40,30,45,14
2022-06-08,3,6,8,0,0,0,0,2,1,36,28,3706.04,60,30,27,48,18
2022-06-09,4,6,9,0,0,0,0,1,1,32,41,4527.88,62,42,34,52,17
2022-06-10,5,6,10,0,0,0,0,2,0,57,47,6326.66,88,54,42,74,29
